...1,...2,Method1_Edgescore,Method2_Edgescore,Method3_Edgescore,Method4_Edgescore
Gene 83,Gene 67,0.40826171454023774,0.0038624190064366834,0.02999096957354365,0.050296422438663196
Gene 84,Gene 67,0.03168155353207725,0.018110012066430026,0.008825936698484048,0.024220472202870148
Gene 85,Gene 67,0.19621809078076372,0.0024367490975839286,0.014883912797015774,0.02795818315397719
Gene 86,Gene 67,0.11112190005404365,0.005690099970282786,0.005787602269296069,0.09185096786832092
Gene 87,Gene 67,0.10701958755292923,0.017613730310811496,0.014843370403133481,0.06637882874153837
Gene 88,Gene 67,0.3903143294370383,0.025960490926497694,0.02853040283202691,0.11018719990207793
Gene 89,Gene 67,0.01767482336303475,0.010804672102179159,0.002552964158397482,0.09192400150557395
Gene 90,Gene 67,0.10062635703040533,3.2580065191251784e-4,0.00680250806160664,0.10858418591430873
Gene 91,Gene 67,0.053425777872714256,0.014716694393075144,0.011231768060979239,0.006448376938078893
Gene 92,Gene 67,0.2952381362388241,0.003683665112070287,0.02115493829181223,0.05867609338006943
Gene 93,Gene 67,0.30366116217275374,0.020437547741927013,0.0328786205849547,0.09543775599269792
Gene 94,Gene 67,0.4120898892631478,0.01458361209656319,0.037056763513979345,0.011432027030760437
Gene 95,Gene 67,0.40097106495925144,0.029488003818242528,0.029300482722362985,0.012405955647140239
Gene 96,Gene 67,0.2525019475523957,0.023735160821801635,0.009741445279426619,0.04291584986960414
Gene 97,Gene 67,0.30332122236158837,0.024999339775454137,0.019608048646803565,0.08537015321091881
Gene 98,Gene 67,0.030130271428324976,0.007065003161662614,2.218879432760052e-5,0.0019429013946053128
Gene 99,Gene 67,0.05683982318111859,0.010731856698305968,0.006420394342606819,0.01417907329853361
Gene 100,Gene 67,0.15173383376225483,0.012231168864943753,0.007193194149500989,0.08124845663498623
Gene 69,Gene 68,0.12231200242538608,0.001238154144526555,0.011407973058253317,0.01757981580655913
Gene 70,Gene 68,0.6678709572653002,0.0178205147745,0.004029746521558867,0.001362475748303571
Gene 71,Gene 68,0.6410369572021307,0.017181031522641048,0.002428179254837683,0.028425372932822175
Gene 72,Gene 68,0.22439232823587327,0.008060415282003398,0.013451081082535373,0.0014842083198277087
Gene 73,Gene 68,0.33569972745436777,0.012894166130170522,0.006571618142317033,0.07271611733689984
Gene 74,Gene 68,0.14161060275067774,6.689420447989068e-4,0.00393697849497658,0.009104145497150657
Gene 75,Gene 68,0.6375510854818264,0.01369361252672173,0.017584924252962778,0.005902405007082608
Gene 76,Gene 68,0.8130443033788805,0.01797108000096251,0.017549243256186377,0.00447293306538352
Gene 77,Gene 68,0.8510915253299544,0.015755089636467753,0.03162073824958187,0.054463749927589476
Gene 78,Gene 68,0.11123603423952685,0.008074431886442284,0.009163586518107187,0.009628896887928555
Gene 79,Gene 68,0.654971060368524,0.02091456564491087,1.0598147121054606e-4,0.0479867565679658
Gene 80,Gene 68,0.6337867052779839,0.019495751523308617,0.014569674762642978,0.033213748470418206
Gene 81,Gene 68,0.14643001127156605,0.007065548124003025,0.00719002697714243,0.05245890704933768
Gene 82,Gene 68,0.6474144031220467,0.01469737308222914,0.01687855014037503,0.013670357494413652
Gene 83,Gene 68,0.26808282110952114,1.3689379358487188e-4,0.020791962278105643,0.09021809884172274
Gene 84,Gene 68,0.7133230027891664,0.010560429694702295,0.0673226986148513,0.08496489696385373
Gene 85,Gene 68,0.6447686357364157,0.014005019776930855,0.021195705849893394,0.06728469414467855
Gene 86,Gene 68,0.6599627080352268,0.015259600444858185,0.008710729983977336,0.005492742307641529
Gene 87,Gene 68,0.5157530634624247,0.008979444986619883,0.050908856859401004,0.10121706864901076
Gene 88,Gene 68,0.5807755886456972,0.01701013947226147,0.009539578322439225,0.014270723466938093
Gene 89,Gene 68,0.14779848920743338,0.009183883112931845,0.012930498261615537,0.0700902715551997
Gene 90,Gene 68,0.5139469223754934,0.01835431505886585,0.023186680216654005,0.09937772543683226
Gene 91,Gene 68,0.09282950610276776,0.0025847070504368607,0.010525028116539346,0.025698485232258067
Gene 92,Gene 68,0.7885318148375409,0.01590744077453128,0.017818964746782934,0.03434092814464437
Gene 93,Gene 68,0.43067832867047823,0.012717316103049766,0.008250694413229861,0.031116901997348602
Gene 94,Gene 68,0.5967037986973351,0.014090898479798346,0.007845808329905878,0.016857151966081303
Gene 95,Gene 68,0.10839176368586322,7.531843397296169e-4,0.009380830148000176,0.03734510991252547
Gene 96,Gene 68,0.5571562700874444,0.012469281375112436,0.04457905548098126,0.07455127099422451
Gene 97,Gene 68,0.2005069055484721,0.006141547459785681,0.002124726742295466,0.012716130581347154
Gene 98,Gene 68,0.594347180970844,0.014025541194693666,0.009351824022421318,0.009524540011660088
Gene 99,Gene 68,0.34783608209615896,0.01052731453002806,0.002966700677086795,0.0072694141264657095
Gene 100,Gene 68,0.05688852048076005,0.006658441976808013,6.339333302846258e-4,0.01245529545794605
Gene 70,Gene 69,0.37213962027999864,0.01654195290337857,0.021663200628124008,0.06630195722992564
Gene 71,Gene 69,0.3279056246826027,0.01954987462877856,0.01012529366166175,0.008491488161330473
Gene 72,Gene 69,0.7771639365174824,0.03496065442333649,0.035777900119001754,0.015354280823253536
Gene 73,Gene 69,0.3528503214768684,0.024775309394119482,0.007238144365426236,0.02832489001093076
Gene 74,Gene 69,0.40314421139394224,0.02783305476110992,0.008847911657516395,0.04376915525676009
Gene 75,Gene 69,0.5889707055622074,0.026310706506962506,0.028516926744771933,0.04297218470622299
Gene 76,Gene 69,7.456558043156693e-4,0.005541488166948553,0.0049398518570633425,0.010863149780011808
Gene 77,Gene 69,0.03895587784135659,0.00992189235915394,0.005930389628946419,0.02855980637735841
Gene 78,Gene 69,0.2094099583994174,0.021532943287352328,1.5212085329325772e-4,3.6842222508238684e-4
Gene 79,Gene 69,0.1832863578844384,0.005127962481082283,0.012142820772361085,0.07418122984082584
Gene 80,Gene 69,0.45175265811841353,0.018131715235415305,0.021395769183349293,0.021945162451147873
Gene 81,Gene 69,0.5350273168800033,0.03333696369938959,0.017145528110489444,0.02533726157231648
Gene 82,Gene 69,0.6516653285887192,0.02702903837824848,0.033229003386377576,0.049180821853299604
Gene 83,Gene 69,0.8469604210679376,0.027303545386935586,0.04835617707077953,0.021043751447286808
Gene 84,Gene 69,0.4067957945642112,0.012918894679732739,0.015876498529644283,0.0859729639774845
Gene 85,Gene 69,0.7011270539352745,0.029283730086214113,0.03573393999128455,0.04998115540747415
Gene 86,Gene 69,0.32279742703290654,0.020176221114055662,0.008260224475385162,0.03547417473359242
Gene 87,Gene 69,0.6105131580206549,0.03283958125203759,0.019014719639538526,0.029917018912378697
Gene 88,Gene 69,0.4100040237984187,0.022574443650289683,0.012011740170972509,0.050417749004313055
Gene 89,Gene 69,0.38610200141027795,0.027542900379288034,0.009688861214696504,0.0715749786797775
Gene 90,Gene 69,0.08918880567884434,7.887222891428904e-4,0.004407142864891528,0.06126785285301138
Gene 91,Gene 69,0.39958874137107375,0.031005820338691665,0.008211163936059133,0.02285688174334708
Gene 92,Gene 69,0.3834694483393775,0.008252408806071164,0.024644865406846808,0.054652476512035725
Gene 93,Gene 69,0.036392386279054056,0.006735989963210632,0.009344932098902857,0.031114334411328902
Gene 94,Gene 69,0.2451356678031166,0.00542578379034655,0.015343343180874713,0.07687137961579707
Gene 95,Gene 69,0.5292681495855719,0.02750516550041255,0.020883159165409646,0.02900260412239042
Gene 96,Gene 69,0.3874764097492209,0.018534398774831574,0.013112774456656043,0.049044548292198634
Gene 97,Gene 69,0.6722473084182875,0.03774773465411646,0.027801656833029605,0.005515192934407682
Gene 98,Gene 69,0.5034300034865348,0.02889587689606472,0.019017713796496395,0.06803841424723275
Gene 99,Gene 69,0.7175856221587145,0.027889165022985357,0.03683582826081412,0.06313348744292588
Gene 100,Gene 69,0.3018511520678928,0.002262739463292725,0.028058957274303825,0.039582639693705235
Gene 71,Gene 70,0.8540467997815346,0.02524567237214517,0.02626784636927567,0.042950814261783994
Gene 72,Gene 70,0.4638935143363874,0.01810898942960143,0.015990952226060836,0.13854286904394578
Gene 73,Gene 70,0.35651996920468937,0.003371263665697859,0.012369321107814841,0.004054021898341605
Gene 74,Gene 70,0.4211881596136039,0.01780034057057595,0.017544915397781274,0.11768748627956432
Gene 75,Gene 70,0.4237664519307866,0.005863556041238517,0.009500321970628191,0.023190779676736606
Gene 76,Gene 70,0.8085455053308269,0.02282398132408798,0.01341744438905745,0.07806542049033492
Gene 77,Gene 70,0.7988680189956582,0.023563691398527424,0.01607360153682326,0.032266207607185036
Gene 78,Gene 70,0.1982710796593048,0.0010464148202246745,9.696337651492351e-4,0.045635212972801764
Gene 79,Gene 70,0.8077714459198306,0.020303381539354175,0.024620897018613166,0.10625038913563287
Gene 80,Gene 70,0.8019488811939464,0.02330159413685811,0.019286032787199217,0.015091673138127044
Gene 81,Gene 70,0.08043474455475412,0.004767675251615889,0.00278166265322757,0.01110135267237055
Gene 82,Gene 70,0.3787460150495631,0.0035383912747450246,0.01119243741972549,0.0584529334412234
Gene 83,Gene 70,0.26541630057948246,0.010878165563721318,0.022252463804441142,0.07934240799545131
Gene 84,Gene 70,0.15142597351299705,0.001319967305233183,0.0084244075794979,0.021239752110988996
Gene 85,Gene 70,0.3194646493806986,0.0018210215230020296,0.006179137692963545,0.010164389092629107
Gene 86,Gene 70,0.8688183372336822,0.026247380937740088,0.02935727601518981,0.02130901306238997
Gene 87,Gene 70,0.47496895821160795,0.020437944403526732,0.011345852306012939,0.13962639851148936
Gene 88,Gene 70,0.6723322820278499,0.02152238595379809,0.005780466881179792,0.0014600361588676162
Gene 89,Gene 70,0.15044397309531038,0.0011498346865479432,0.005547957389387641,0.014718311557122842
Gene 90,Gene 70,0.7664605838339112,0.018759713506936324,0.02526391058527239,0.06046928710224156
Gene 91,Gene 70,0.08348387324585364,0.00869208451592055,0.0017891127494661266,1.7143551336607366e-4
Gene 92,Gene 70,0.6317965152921164,0.013759216344916786,0.022732040107213455,0.12074051050526612
Gene 93,Gene 70,0.6152895639439023,0.014486441371193294,0.02515678690587283,0.16577605617840008
Gene 94,Gene 70,0.6081540396553484,0.015650614729271824,0.007495846240452039,0.016137370444282026
Gene 95,Gene 70,0.4737609396185454,0.020382651010689208,0.010114643303059112,0.009996240104330348
Gene 96,Gene 70,0.08798228479944831,0.0010103255350332255,0.022434464575069948,0.03077285782669613
Gene 97,Gene 70,0.4664088305730954,0.017781667223821518,0.0257045458529356,0.11483777344017071
Gene 98,Gene 70,0.794819110752003,0.026018997491187527,0.022427211612939972,0.02389850158603333
Gene 99,Gene 70,0.7770327089175405,0.025480318434886944,0.031079017996526518,0.022705849111821604
Gene 100,Gene 70,0.3212833071478121,0.00802325840045763,0.00359707879917356,0.004859891670529088
Gene 72,Gene 71,0.48925283450918716,0.02241458186481954,0.015846436921977777,0.030524067349800017
Gene 73,Gene 71,0.1942642514755999,7.484408318898482e-4,4.4906361032303775e-4,0.03780657025484217
Gene 74,Gene 71,0.5133621705431627,0.01557056777473993,0.026075423098981552,0.006102260575265805
Gene 75,Gene 71,0.3360470392805183,0.0016963520820735146,0.004465159607203281,0.002037342302751135
Gene 76,Gene 71,0.8599654641749809,0.020665867356237655,0.02961653207216025,0.040732003942521675
Gene 77,Gene 71,0.8153171664484434,0.021234272908357575,0.02119813653927901,0.0015433761797795315
Gene 78,Gene 71,0.022222701990878713,0.001505769788212056,0.013900901724556387,0.066858903501778
Gene 79,Gene 71,0.779830523688078,0.020819185418993535,0.026890269078451795,0.07563272528757688
Gene 80,Gene 71,0.7408149822696315,0.025427956458477893,0.014423058215816237,0.04928129254646145
Gene 81,Gene 71,0.0924500943486245,0.008167996456161643,0.010038636286733627,0.005730401459660525
Gene 82,Gene 71,0.34087769947437785,7.138308182151791e-4,0.009479515862680796,0.01598052340091885
Gene 83,Gene 71,0.10555901142971694,0.01334452777386485,0.0055212966017412855,0.022587773497500976
Gene 84,Gene 71,0.07877645650579528,0.001820209871493081,0.022599448953209415,0.08504256091739323
Gene 85,Gene 71,0.27557501753805197,0.0010499135293344708,0.004840975914311858,0.02540342719997698
Gene 86,Gene 71,0.8833806323079413,0.025202974609729138,0.02958369561187176,0.12164880498012348
Gene 87,Gene 71,0.5814222941567617,0.02317716410932274,0.013208394625130786,0.1875788679135578
Gene 88,Gene 71,0.7746095090974742,0.024311624515327892,0.027104864174052317,0.09965904851717582
Gene 89,Gene 71,0.0016683913074019912,0.0038544600871684397,0.007638815161374135,0.015858117498039816
Gene 90,Gene 71,0.7140385747320621,0.017682286058648,0.025421897281912617,0.10977058469931125
Gene 91,Gene 71,0.31344516380450166,0.011325611362728565,0.020082303870314185,0.021215234031505638
Gene 92,Gene 71,0.686589729290031,0.011383898055036402,0.027479144286919117,0.04929049447852074
Gene 93,Gene 71,0.48627001322749647,0.011092823576233877,0.01249648958618626,0.04329617494702877
Gene 94,Gene 71,0.6769080021292995,0.012256953068431877,0.03191165530037088,0.0558701132451355
Gene 95,Gene 71,0.5387203919153789,0.01765840305643098,0.025259344142403762,0.04681061337579407
Gene 96,Gene 71,0.03747123325344287,2.1497302062029218e-4,0.01719514674658839,0.06611171968989749
Gene 97,Gene 71,0.6341367840200415,0.021540668341627933,0.037086779160128196,0.13902458353548275
Gene 98,Gene 71,0.8717805755154188,0.026916005868960445,0.03032731262532328,0.025062382350780864
Gene 99,Gene 71,0.6449895314966826,0.025299088241448275,0.010698269732035052,0.009183247911789299
Gene 100,Gene 71,0.08191540586179603,0.006674263722129015,0.012914794576873207,0.08217235293085645
Gene 73,Gene 72,0.2943429681415814,0.01941668085460701,0.012061551304659046,0.03767707197018612
Gene 74,Gene 72,0.29937210066452863,0.012029039259163272,0.004715411380568308,0.09724799001776649
Gene 75,Gene 72,0.4110839158715378,0.024692080110890254,0.02094957069637694,0.05372427321789981
Gene 76,Gene 72,0.19892821804927188,0.005677985884758147,0.004510260170113911,0.021512622265481007
Gene 77,Gene 72,0.22782997497200871,0.0069315736869225274,0.005089087577695416,0.0318645726547691
Gene 78,Gene 72,0.2442798781214592,0.020028804460679537,0.006031130831726626,0.02244057032601621
Gene 79,Gene 72,0.36874468399191523,0.01575638153252419,0.013430716193421805,0.01649710909465358
Gene 80,Gene 72,0.6757211452638276,0.028531858343645335,0.034574593409422705,0.004890541499744634
Gene 81,Gene 72,0.5151073966020252,0.031132222477629624,0.020020723903941714,0.012293416421388724
Gene 82,Gene 72,0.37957166783266655,0.019618700140142133,0.018081460503839436,0.0077738295038786934
Gene 83,Gene 72,0.5755183387195191,0.025281683494061444,0.021533474143879613,0.030620092190741292
Gene 84,Gene 72,0.05534266689480223,6.64165336413577e-4,0.006657663587251882,0.06067305109023251
Gene 85,Gene 72,0.424419957472702,0.021588500453122016,0.020162416973564745,0.0438485376197619
Gene 86,Gene 72,0.36545569245667664,0.01772703930285884,5.314016555594391e-4,0.0585184330959605
Gene 87,Gene 72,0.8438795782226569,0.03601410445245257,0.05377864098600857,0.1601084590200783
Gene 88,Gene 72,0.7544550476372635,0.033703792794063964,0.044505845806113775,0.12423753678610193
Gene 89,Gene 72,0.36450170498001944,0.023617425500698803,0.013276668543102646,9.479949636535726e-4
Gene 90,Gene 72,0.19282705826921892,0.006044926611083632,8.803372873571057e-4,0.08704470280063305
Gene 91,Gene 72,0.46583995644925436,0.029618133301769496,0.014654864266008157,0.030272434989100632
Gene 92,Gene 72,0.10449861246890038,0.004984725098363353,0.009077000766578485,0.036690188509893695
Gene 93,Gene 72,0.15828673882609265,0.010349328237337337,0.024441215031553117,0.1049770546710265
Gene 94,Gene 72,0.13401024021028515,0.0075058789736727255,0.016079754145501033,0.012248323074832881
Gene 95,Gene 72,0.34341778756744257,0.009541458062050385,0.009057643079798224,0.0622651263729595
Gene 96,Gene 72,0.036995366640786204,0.001597497877362839,0.011506408276979482,0.070837650816761355
Gene 97,Gene 72,0.7693675499189044,0.042464104616836126,0.03365036068452905,0.11231404618489721
Gene 98,Gene 72,0.5525957245402613,0.029890016034298063,0.00943601872917518,0.08737826846682206
Gene 99,Gene 72,0.5459703591443974,0.02171400537121066,0.012825243623478373,4.667716929589631e-5
Gene 100,Gene 72,0.15966453001113826,0.003931791604607453,0.017899022965198387,0.06826853864189528
Gene 74,Gene 73,0.38020319278820464,0.012075604417603882,0.023558100348818455,0.028162719362265547
Gene 75,Gene 73,0.8016770386334895,0.029071353235829225,0.022411865819744636,0.006535608671346613
Gene 76,Gene 73,0.42361708935183545,0.011908129212284008,0.003079725557816366,0.06422843642393825
Gene 77,Gene 73,0.26351548691536425,0.008533430374226377,0.006785509468506548,0.02667775565226749
Gene 78,Gene 73,0.8244869099421634,0.019690744740571652,0.03395230348913086,0.023954395884128434
Gene 79,Gene 73,0.5776543096590833,0.010419631674627904,0.018785815470017453,0.14229341870594697
Gene 80,Gene 73,0.32537437795567253,2.3103600121154692e-4,0.006194484616255057,0.07516362422659215
Gene 81,Gene 73,0.8993989410009872,0.0265928708688496,0.04176926068288227,0.08192486952227465
Gene 82,Gene 73,0.7391389936748062,0.028712066279548462,0.01725239362912496,0.03974033446364572
Gene 83,Gene 73,0.15163894197457548,0.018883365136435345,0.0046952233361472265,0.010735659764509225
Gene 84,Gene 73,0.20152909090536486,0.014927699931057786,0.02146957372231463,0.024494798115503535
Gene 85,Gene 73,0.7408376382298039,0.02961738608574969,0.017344187075129094,0.014413251303215484
Gene 86,Gene 73,0.17697481091872796,5.957476336399346e-4,0.0027118631208759214,0.022546335959716567
Gene 87,Gene 73,0.33722001193940243,0.014942679504644112,0.024642879215942475,0.02046418481693799
Gene 88,Gene 73,0.06921250733095656,0.004174841976959473,0.005905552744306665,0.11904496544439852
Gene 89,Gene 73,0.8964417084685872,0.02396524225642153,0.03858362304997018,0.034214655741066274
Gene 90,Gene 73,0.6733373247468925,0.012995067682679091,0.028869939087861327,0.11829540173954535
Gene 91,Gene 73,0.80992532186395,0.02115234841509409,0.04408398945410827,0.04661190995795826
Gene 92,Gene 73,0.4579657181142546,0.0186765395145434,0.002469690239558456,0.0012424605907761124
Gene 93,Gene 73,0.6431022118157234,0.01588634371205215,0.017283588363215828,0.05268693790526292
Gene 94,Gene 73,0.48464321638224034,0.016845963439270712,0.0032694825897349837,0.0035421596972010413
Gene 95,Gene 73,0.18653782700069027,0.011689541036636754,0.00873226965133654,0.011194416020275943
Gene 96,Gene 73,0.4051987176224495,0.01778003453376085,0.007493457124052202,0.19025122291637214
Gene 97,Gene 73,0.5041346334417315,0.020664862412559194,0.025987981285357446,0.0777193223932495
Gene 98,Gene 73,0.058083810585267584,0.0073203516274889125,0.011807948886175996,0.03757656719950591
Gene 99,Gene 73,0.11810033284629103,0.008861253848918081,0.005320680623083376,0.006103524519580853
Gene 100,Gene 73,0.6100979603499984,0.006553749767061083,0.029974074381908026,0.09051700632873341
Gene 75,Gene 74,0.11739792495418439,0.007269306005425124,0.003277894828499036,0.0214732508362524
Gene 76,Gene 74,0.43802738198721874,0.013873755158542566,0.024504310824058184,0.03417358662879053
Gene 77,Gene 74,0.5552205548937243,0.019828201198905146,0.030070078904784373,0.05508464389702497
Gene 78,Gene 74,0.3271445995799994,0.006024919769898716,0.013956512347318487,0.09359415320839648
Gene 79,Gene 74,0.00522823795177377,0.001984188574069703,0.013301706860923083,0.06719965486947295
Gene 80,Gene 74,0.13167524535573702,0.004198999697670853,0.005759028734013251,0.001300799884924028
Gene 81,Gene 74,0.45982643002093126,0.01444138109930994,0.022279693260875262,0.010819007406315622
Gene 82,Gene 74,0.22965837818224316,0.018035475731236254,0.008889326110251807,0.03893868148307225
Gene 83,Gene 74,0.21370695530167885,0.020038632536067136,0.003877743119293566,0.1405714106462062
Gene 84,Gene 74,0.30736216528691374,0.023157731667733595,0.014274141949660344,0.08656306841590874
Gene 85,Gene 74,0.28359052380572,0.02018112392352244,0.0124891879932192,0.055023554929780845
Gene 86,Gene 74,0.6022812090372,0.0245495454974705,0.028903011725597925,0.005246962538185228
Gene 87,Gene 74,0.445594048381495,0.01586737219595378,0.012101923830821173,0.08239665727478651
Gene 88,Gene 74,0.27263736412461825,0.0015383711167752307,0.009547875407827283,0.019051579835156394
Gene 89,Gene 74,0.43418660441618856,0.013056517869232242,0.021720093848648484,0.02192074025741668
Gene 90,Gene 74,0.14231461238452922,0.0038010450720885507,0.010436274043494252,0.0746613347178343
Gene 91,Gene 74,0.5790248671595553,0.01406724879858581,0.03270162325491663,0.03694327350516606
Gene 92,Gene 74,0.2186781953439853,8.984119042745994e-4,0.015246902958787965,0.05506599451011006
Gene 93,Gene 74,0.20443626158221195,0.013164152960232978,0.0167124003524658,0.0941881250695619
Gene 94,Gene 74,0.3904187089574069,0.009623399113929784,0.03716350801540458,0.12509979432042695
Gene 95,Gene 74,0.8752222240124595,0.04665120894608368,0.050555910144120086,0.09753871879550745
Gene 96,Gene 74,0.519308554014039,0.03196496683891728,0.026507272938440674,0.0021951179396893063
Gene 97,Gene 74,0.5177846115462227,0.012989550896427502,0.02526642178614945,0.09087011003302856
Gene 98,Gene 74,0.5973660336775574,0.021642208965297834,0.025030186969815345,0.01443593332447159
Gene 99,Gene 74,0.5492837167005183,0.034418499473756234,0.019096466569544474,0.01530546563086034
Gene 100,Gene 74,0.1753250211389821,0.009076943320800104,0.02345062338161855,0.16872231126418305
Gene 76,Gene 75,0.6725833092441161,0.016293927931295638,0.016781813462051973,0.029930584057369623
Gene 77,Gene 75,0.5962737474692946,0.013382816897745375,0.015516452189688794,0.01978330485309018
Gene 78,Gene 75,0.604530915175344,0.024340166527968998,0.015172692321189991,0.00576571796724961
Gene 79,Gene 75,0.5370918097265838,0.009895997219119858,0.009362178345686123,0.05719704684213788
Gene 80,Gene 75,0.24601184097053233,0.0020072796228642045,0.003542231619555692,0.018220630498676324
Gene 81,Gene 75,0.771549959488317,0.031903847967117205,0.02660841230295692,0.08376097726044243
Gene 82,Gene 75,0.9434096655284554,0.03156361160540502,0.03102837191899454,0.07753154182902525
Gene 83,Gene 75,0.5125139067345237,0.02008560401655414,0.02524921525438304,0.033474872911261236
Gene 84,Gene 75,0.46177245122892857,0.011564908521783122,0.0088443794297915,0.0615149998275074
Gene 85,Gene 75,0.9457804257528409,0.03233197169402647,0.031253585025961365,0.03211306186513506
Gene 86,Gene 75,0.35854293740952486,0.00410195905662176,0.005525438857460841,0.002355145416483631
Gene 87,Gene 75,0.22767440078573356,0.01848152043170471,0.010257264261669294,0.017713734752453893
Gene 88,Gene 75,0.08738379533488327,0.008750422239462742,0.007216943595949215,0.03910339520113708
Gene 89,Gene 75,0.7095743466280375,0.028169872385759465,0.020073456009089545,0.002484451387067064
Gene 90,Gene 75,0.6096498533500587,0.015428792097591777,0.012725338631897513,0.0049465329657568755
Gene 91,Gene 75,0.5476895735345763,0.02551595816671265,0.02066391321323981,0.04171178845628975
Gene 92,Gene 75,0.7957545792004271,0.022066488402304164,0.023454154328939977,0.017155431125014838
Gene 93,Gene 75,0.6836730389634775,0.023116669085632376,0.014914402385374833,0.022063405757633908
Gene 94,Gene 75,0.74956396207241,0.022661162209169593,0.019493908007414542,0.057092286132048184
Gene 95,Gene 75,0.05750339248276244,0.004197813235187888,0.0023486554510186836,0.016374383615569282
Gene 96,Gene 75,0.47730150267237503,0.013360870253575475,0.007389894031406544,0.005883105804738386
Gene 97,Gene 75,0.45207031661677577,0.026719125927649294,0.02283883673930958,0.06929031912324038
Gene 98,Gene 75,0.09208342165030355,0.007323424237817068,0.00544127615906249,0.003234947586714958
Gene 99,Gene 75,0.044680901023812655,0.004621401385527432,0.0058978779089235885,0.006276841523495238
Gene 100,Gene 75,0.27674926258378063,0.010402744118970197,0.002507568424434091,0.04506576572589199
Gene 77,Gene 76,0.949760516534407,0.023980758994602964,0.03052379053511083,0.023150174708639542
Gene 78,Gene 76,0.20696824310666082,0.009079839329994227,0.0046389956616157664,0.003611143146268236
Gene 79,Gene 76,0.7447160013444337,0.018391621856213104,0.013251806679567718,0.04328397562603882
Gene 80,Gene 76,0.6371266689305062,0.016961095366499663,0.007900121209830226,0.002821612740900178
Gene 81,Gene 76,0.20083204439287367,0.006789049738167112,0.0018106751405195351,0.03925708847006622
Gene 82,Gene 76,0.6241551592269171,0.012245402544142107,0.01594029461507753,0.01014049567067913
Gene 83,Gene 76,0.1662472944269895,0.002866741053253334,0.017345053720161173,0.044714870522052176
Gene 84,Gene 76,0.2935263932875945,0.002784118789595644,9.923068469828349e-5,0.08648054615806325
Gene 85,Gene 76,0.5818682836297214,0.011037336368439387,0.014051352564297537,0.00238692538441418
Gene 86,Gene 76,0.8435128391879324,0.023146676289064874,0.023358334755288465,0.032406593964444216
Gene 87,Gene 76,0.4118966588095748,0.009742756509900863,0.016921796409507535,0.08703830576179016
Gene 88,Gene 76,0.6068858867763464,0.01273573163177849,0.015561876482131866,0.07569109448321502
Gene 89,Gene 76,0.24400447168859643,0.008162697107806462,0.0018957625686745147,0.032510842483086264
Gene 90,Gene 76,0.7724994517585135,0.019764375371214938,0.022470382328786766,0.0353759642807758
Gene 91,Gene 76,0.0673931269870318,0.0016511644831378484,0.011276901942900335,0.003920039558968259
Gene 92,Gene 76,0.8659817967659782,0.017997624073651505,0.02883675688551303,0.0075529410723726865
Gene 93,Gene 76,0.648697948299575,0.020408529221960542,0.011488996163289219,0.023509338259046456
Gene 94,Gene 76,0.8475019239879474,0.020547814780824153,0.03007378966524092,0.009945485337134689
Gene 95,Gene 76,0.46720597055335367,0.01777385629798309,0.022154684926621225,0.017758073483426444
Gene 96,Gene 76,0.21669044316303768,9.83927383203945e-4,0.0029144812927667622,0.13940607251049678
Gene 97,Gene 76,0.2633886809605744,0.004519845296393729,0.011669371111749252,0.011741929657153566
Gene 98,Gene 76,0.7278997935530827,0.018533832187580045,0.02172053694328538,0.009424783840184225
Gene 99,Gene 76,0.5310172457817494,0.02062503431290365,0.006717608452182576,0.0026694017151552827
Gene 100,Gene 76,0.14974544576267662,0.010573288540015414,0.010032254009527822,0.003164613988218345
Gene 78,Gene 77,0.06419071411354191,0.007165364320750062,0.0128545729400525,0.022524227586291766
Gene 79,Gene 77,0.6361384800683277,0.015876558680477403,0.005345901411358843,0.024736703293336552
Gene 80,Gene 77,0.5919551908222985,0.015625885944014217,0.006997488963841201,3.262245849675572e-4
Gene 81,Gene 77,0.06061748680819703,0.0036560892531307472,0.009420220577195087,0.006175404442259251
Gene 82,Gene 77,0.5269423745616424,0.007683681422522193,0.012783889620442555,0.01790317036715282
Gene 83,Gene 77,0.14994701802561278,0.00612093348782411,0.01681679129946958,0.008269293806203752
Gene 84,Gene 77,0.3278198762957712,0.0020825990032769274,0.015978019389103506,0.04818478404087355
Gene 85,Gene 77,0.4904639418609325,0.00619882168920911,0.012019518838876536,0.012145512961762644
Gene 86,Gene 77,0.8824679152197131,0.02513611708869208,0.028227091961943923,0.035345844982009086
Gene 87,Gene 77,0.49168477468116956,0.01126410120520259,0.02372196485159974,0.02587950968853661
Gene 88,Gene 77,0.5679220159957105,0.011328315664654117,0.011233248092811586,0.030688447940017762
Gene 89,Gene 77,0.07355195545393729,0.005071164980515355,0.013034485134459765,0.0439924138219638
Gene 90,Gene 77,0.6347260812524098,0.01833996139384186,0.007306480597047816,0.05751617144049864
Gene 91,Gene 77,0.20461634392920838,8.969546784092916e-4,0.018971529041483963,0.006658916173275216
Gene 92,Gene 77,0.840295949916731,0.01595754567658236,0.02956677620633821,0.09930382692668532
Gene 93,Gene 77,0.5746243848518191,0.020878247085434506,0.006265846804559582,0.03702960170867237
Gene 94,Gene 77,0.7841312263112207,0.02030842900768746,0.022286261981823853,0.02178818301587193
Gene 95,Gene 77,0.5497175808304234,0.024716971902819615,0.02427907301060466,0.05738127747667436
