 , ,Method 1 _pval,Method 2 _pval,Method 3 _pval,Method 4 _pval
Gene 81,Gene 68,0.8377668808612324,0.5010624778165973,0.45524759206054144,0.13196263539695585
Gene 82,Gene 68,0.36532280960988683,0.1616445826755466,0.07962553941258022,0.694646481396425
Gene 83,Gene 68,0.7077676359476652,0.9895992686399118,0.03082870803046922,0.00957813904689031
Gene 84,Gene 68,0.31855675842960673,0.314598347824508,2.7184920980971583e-12,0.014693453953878555
Gene 85,Gene 68,0.3672855312817702,0.1823244122197063,0.027721439350049337,0.05334174610284359
Gene 86,Gene 68,0.35610348968403605,0.14619597412450247,0.36566543046872013,0.8746701010837512
Gene 87,Gene 68,0.4708054038760796,0.39251219682056426,1.243646881032845e-7,0.0036544517663739118
Gene 88,Gene 68,0.41674046266307885,0.10527617703266756,0.3218322789631993,0.6819545878437734
Gene 89,Gene 68,0.8362720761534099,0.38182531184887347,0.17931997550349532,0.044145280533825604
Gene 90,Gene 68,0.47236046391039244,0.08049949768340126,0.016041421956415114,0.004320981019103387
Gene 91,Gene 68,0.8967230746576274,0.8055819803000621,0.2743762092741897,0.46054093487566017
Gene 92,Gene 68,0.2702046588296414,0.12982537784886783,0.06423771677566537,0.32406815932441924
Gene 93,Gene 68,0.5470339675082507,0.22589146991434372,0.39152940543328385,0.37156195930957425
Gene 94,Gene 68,0.404077396831501,0.17965758840278978,0.4151873484191555,0.6283368073155682
Gene 95,Gene 68,0.879532042075821,0.9428229836572404,0.32995060371066653,0.28354027028332895
Gene 96,Gene 68,0.4359428023241154,0.2350733948680186,3.663688106003704e-6,0.03228931758269504
Gene 97,Gene 68,0.779197037348647,0.5586615516114593,0.8253602308563035,0.714995133003907
Gene 98,Gene 68,0.40593627948571553,0.1816844990142945,0.3314481722422431,0.7844641161842039
Gene 99,Gene 68,0.6267022999392176,0.31611823909470105,0.7580090218658468,0.834644863758432
Gene 100,Gene 68,0.9365981026151398,0.5260467900139103,0.947509243477535,0.720593548996268
Gene 70,Gene 69,0.6028148762736261,0.1152074118098565,0.024464432112975887,0.05692012399853308
Gene 71,Gene 69,0.6465895501637315,0.06265346801962579,0.29301659810631664,0.8073538497780914
Gene 72,Gene 69,0.2771712485860185,8.711495439515105e-4,2.0273092221878564e-4,0.6592761560766771
Gene 73,Gene 69,0.6217406233393186,0.018312589810844715,0.4522361681557825,0.41600244435919786
Gene 74,Gene 69,0.572951459079102,0.008039389463223579,0.3581641027713083,0.2087996734905162
Gene 75,Gene 69,0.4101962748085206,0.012229742633884877,0.0030611873753114693,0.21720770944745849
Gene 76,Gene 69,0.9991680949611443,0.597714595352071,0.6079435733205165,0.7550818170026281
Gene 77,Gene 69,0.9565596115268946,0.3447532321835154,0.5379737758921546,0.41214657879161654
Gene 78,Gene 69,0.7696638821458388,0.040317513304847896,0.9873955596871287,0.9915588626177998
Gene 79,Gene 69,0.7977297207220171,0.6253290215864964,0.20729073418950472,0.033156385665293886
Gene 80,Gene 69,0.5275969888412806,0.08423987470223104,0.02628445845743599,0.5285793179214768
Gene 81,Gene 69,0.45438771674533385,0.001500832871927038,0.0749796201774946,0.4668685626875748
Gene 82,Gene 69,0.3621830701301765,0.010057434736491455,5.587574290080166e-4,0.15786929351977763
Gene 83,Gene 69,0.23629782948967848,0.009322692381310782,5.117294221701485e-7,0.5456499807975894
Gene 84,Gene 69,0.5694809977479398,0.21862010554885547,0.0991889533549497,0.013556873312312812
Gene 85,Gene 69,0.3269011943026685,0.005294424033743361,2.0642282896021769e-4,0.15121405949654676
Gene 86,Gene 69,0.6517283365127442,0.054695566751801206,0.39098259380236144,0.30835746281385723
Gene 87,Gene 69,0.3932874490346039,0.0017650441653291882,0.04830136831074383,0.3902877650696297
Gene 88,Gene 69,0.566440203510562,0.03158225997728703,0.2122371761519839,0.1476747954053652
Gene 89,Gene 69,0.5892796346747697,0.008721531200336585,0.31431799228022994,0.039845838106236764
Gene 90,Gene 69,0.9007521313319755,0.9401301208350068,0.647176292805459,0.07851560142758696
Gene 91,Gene 69,0.5763401869162248,0.003151726568130897,0.3938025189052019,0.5115944043568295
Gene 92,Gene 69,0.5918209066639435,0.4319623302181099,0.010485105951716367,0.11655528115021019
Gene 93,Gene 69,0.9594156528561684,0.5212390089516639,0.33180464318171143,0.37160142546249175
Gene 94,Gene 69,0.7317720481175214,0.6053852149335548,0.1110639034537999,0.027283705152952198
Gene 95,Gene 69,0.459259248427641,0.008813943755228815,0.03010185014435862,0.40493647928960197
Gene 96,Gene 69,0.5879548856334225,0.07757322470506312,0.173266873725491,0.1590242624764191
Gene 97,Gene 69,0.3472213491670759,3.249659261619353e-4,0.003886326592002165,0.8741620968841259
Gene 98,Gene 69,0.4814713304630218,0.005930154138775068,0.04826607152611673,0.050726329819568594
Gene 99,Gene 69,0.3156734745956613,0.007913127783101048,1.3053003873486624e-4,0.06984137445378025
Gene 100,Gene 69,0.6729712838568049,0.8294008612385819,0.0035686981484293057,0.25568333274237953
Gene 71,Gene 70,0.2323997731902594,0.016215585505382712,0.006372820162381609,0.21743647249363485
Gene 72,Gene 70,0.5165614936066196,0.08462952631613785,0.0967768203667212,6.938347099127995e-5
Gene 73,Gene 70,0.6181202912924606,0.7481879590232219,0.19894165167977307,0.9073235767134165
Gene 74,Gene 70,0.5559010951019925,0.09006730054983736,0.06844497791796722,0.00072615703423339895
Gene 75,Gene 70,0.5534851452429084,0.5765993356626513,0.3238275965356783,0.5054460845006736
Gene 76,Gene 70,0.25823351207774925,0.029748682189560727,0.16349225831730418,0.02497929940498622
Gene 77,Gene 70,0.2639753756673995,0.024841434294525788,0.09506431989094555,0.3541577309875257
Gene 78,Gene 70,0.781596390755652,0.9206260339315053,0.919790253975741,0.19004077759405202
Gene 79,Gene 70,0.25868956709197133,0.05318747806568891,0.010560430929218656,0.00228019162079951
Gene 80,Gene 70,0.2621379570403528,0.026493437394208286,0.04518978051114808,0.6647447346436541
Gene 81,Gene 70,0.9104502705519129,0.6498264402689866,0.7726733107216843,0.7498888804806112
Gene 82,Gene 70,0.5963931295239218,0.736158830704793,0.2450927036545698,0.09324338435718071
Gene 83,Gene 70,0.7105426809078521,0.3002597150594266,0.02083550791205946,0.022703195954452804
Gene 84,Gene 70,0.8323126055562886,0.8999739256622603,0.3816351485299805,0.5419150295696897
Gene 85,Gene 70,0.6550900294644686,0.8623312681958366,0.5210596890249393,0.7703783081237172
Gene 86,Gene 70,0.2244215036810424,0.012439861594344181,0.002297593348901339,0.5405982629067265
Gene 87,Gene 70,0.506599772985497,0.051629587818733835,0.23868344555935184,6.084624987345855e-5
Gene 88,Gene 70,0.3471604057281237,0.04041562136828025,0.5482995120636978,0.9665574303343609
Gene 89,Gene 70,0.8333840628871447,0.9128111917868227,0.5645045025147719,0.6725504233849084
Gene 90,Gene 70,0.28384153584570493,0.07403461521588262,0.008698156945921465,0.08248729778241581
Gene 91,Gene 70,0.9070707202697608,0.40783680893509633,0.8525999882883966,0.99607208313699
Gene 92,Gene 70,0.3770034909823099,0.19011955084767407,0.018237691621920016,5.259525843990254e-4
Gene 93,Gene 70,0.38959640606884993,0.16774811653807142,0.008986420542607343,1.9319344057855403e-6
Gene 94,Gene 70,0.3951182837749929,0.13613630168939905,0.43630085369242666,0.643077734701414
Gene 95,Gene 70,0.5076813870362282,0.05226505830315786,0.29352460302161565,0.7740728641347043
Gene 96,Gene 70,0.9020879222439644,0.9233549370548777,0.01981392043980512,0.37687338331000686
Gene 97,Gene 70,0.5142902357307917,0.0904051070900076,0.007597424801685682,9.748864157013148e-4
Gene 98,Gene 70,0.26640361404014135,0.01322445444087017,0.019853779535397242,0.4925440137123771
Gene 99,Gene 70,0.277252377007964,0.015250670253379228,0.0012483211049529874,0.5143882533785453
Gene 100,Gene 70,0.6532547208683099,0.4448569901445669,0.7087301611533909,0.8890104864933175
Gene 72,Gene 71,0.49390294182615513,0.03280716231442771,0.09983039923249648,0.38074328433612004
Gene 73,Gene 71,0.7859014677783964,0.9431824697067246,0.962803391903742,0.2776331709088602
Gene 74,Gene 71,0.4728645319267657,0.1381509399662071,0.0067695719668290355,0.8608971766004645
Gene 75,Gene 71,0.6384341966983622,0.8716715437838971,0.6428529746871872,0.9533470015220098
Gene 76,Gene 71,0.22917919933489284,0.04907799577616179,0.0020999383081170553,0.24213855153490083
Gene 77,Gene 71,0.2542675960516476,0.04317221442409447,0.02770358202542944,0.96464971774083
Gene 78,Gene 71,0.9752108059501567,0.8859842470328336,0.14884318360266668,0.054868393602804044
Gene 79,Gene 71,0.27552619608796625,0.047421829338087695,0.005228710295136496,0.029865805399682532
Gene 80,Gene 71,0.30026293915231705,0.015461499377781074,0.13417056951963047,0.15702184464897573
Gene 81,Gene 71,0.8971428360835336,0.4366869695611879,0.29716716463779536,0.8692951020412414
Gene 82,Gene 71,0.6336157796754909,0.9458057301798002,0.32488838782388396,0.6463089160159332
Gene 83,Gene 71,0.8826572947023106,0.20382233912141778,0.5663772815485704,0.5165779651377269
Gene 84,Gene 71,0.9122889448687763,0.8623920166584096,0.01892592001702398,0.014602994306525563
Gene 85,Gene 71,0.6999913663620185,0.9203615270656738,0.615145212796119,0.4657059304989346
Gene 86,Gene 71,0.21674977263458906,0.016396824572233015,0.0021240796434467413,4.7715990543206743e-4
Gene 87,Gene 71,0.41622181037308237,0.027310395069908733,0.1701531956579887,7.184077976951642e-8
Gene 88,Gene 71,0.278753371834384,0.020608456558773858,0.004879528698371605,0.004212369859400988
Gene 89,Gene 71,0.9981386289493037,0.7135875956454787,0.42760160611805187,0.6488352279585499
Gene 90,Gene 71,0.3180715366874092,0.092220128039185445,0.008288097442513465,0.0016206376959508884
Gene 91,Gene 71,0.6611794529776789,0.28081747814655045,0.03701690351709597,0.5423815425227931
Gene 92,Gene 71,0.3370313641341822,0.2783492228620563,0.00432064314146019,0.15694440103020457
Gene 93,Gene 71,0.49654020531783316,0.2908231946668802,0.19436317934686143,0.2137606960216496
Gene 94,Gene 71,0.34388873456590563,0.24314089265826477,9.194730260679851e-4,0.10863397914551087
Gene 95,Gene 71,0.4512792284454381,0.09266064230573923,0.008710274304214893,0.1788800911615036
Gene 96,Gene 71,0.9582136205298584,0.9836677489282772,0.07414104847442271,0.05763540259583122
Gene 97,Gene 71,0.3752386719471854,0.040245853300413525,1.173878884261903e-4,6.545677829050689e-5
Gene 98,Gene 71,0.22284541582820427,0.01037467092497435,0.0016352927871152723,0.4717158126494492
Gene 99,Gene 71,0.3671214122208193,0.01599133187721069,0.2665548044809294,0.792006712792285
Gene 100,Gene 71,0.908808949838039,0.5250640441391652,0.1798487359212544,0.018291830422935584
Gene 73,Gene 72,0.6806509258738356,0.06446369008225972,0.21034755791479753,0.2792823390495889
Gene 74,Gene 72,0.6755032266754188,0.252014972698535,0.6243443666939927,0.005229140875292249
Gene 75,Gene 72,0.5654184250762322,0.018707401425471115,0.029581849062240817,0.1228930131957977
Gene 76,Gene 72,0.7808909726438795,0.5887227056668489,0.6395004770478316,0.5367365976322003
Gene 77,Gene 72,0.7500518511119729,0.5092145578133909,0.597145803448111,0.3601803573718323
Gene 78,Gene 72,0.7326725376039791,0.05648835695619159,0.5310906140733085,0.5193145973379245
Gene 79,Gene 72,0.606126985867679,0.13350921703991925,0.16307611077312667,0.635692344056672
Gene 80,Gene 72,0.34473544860079497,0.006588559928138338,3.2988757052376805e-4,0.8883150853144748
Gene 81,Gene 72,0.4713609885079859,0.003031010658249622,0.03760058754702156,0.7240755980019873
Gene 82,Gene 72,0.595592748707876,0.06173466611956946,0.06041031214329173,0.8233542483217935
Gene 83,Gene 72,0.4209708576701403,0.01606410017952431,0.025333186313649003,0.37924674821900783
Gene 84,Gene 72,0.9383174623962507,0.9495711371398601,0.4893089155412631,0.08145870966463709
Gene 85,Gene 72,0.5528736059229273,0.03980454868144334,0.036269116329053386,0.207975286720109
Gene 86,Gene 72,0.6093434767847563,0.09139919909241367,0.955989593640816,0.09287710603688093
Gene 87,Gene 72,0.23800687272758836,6.047970011868742e-4,2.3370951618417735e-8,4.27249176548905e-6
Gene 88,Gene 72,0.29145168012202505,0.0013298739441232055,3.800592983882467e-6,3.602674364739933e-4
Gene 89,Gene 72,0.6102778532638724,0.024513992746270308,0.16795578570833447,0.978282209399105
Gene 90,Gene 72,0.7874472429087909,0.5648653244769821,0.9271554088889618,0.012434366491845594
Gene 91,Gene 72,0.5148034578368332,0.0047964464717986655,0.12802667495629128,0.38468211818214826
Gene 92,Gene 72,0.8838276595727672,0.63502081185286,0.345854717814829,0.29206901305097666
Gene 93,Gene 72,0.8248356446558933,0.32436973987320705,0.011140611064291317,0.002573897648355361
Gene 94,Gene 72,0.8513592792188855,0.47476378795311214,0.09493781435031345,0.725046585715214
Gene 95,Gene 72,0.6310883318486802,0.363567524019895,0.3468842946637407,0.07377564453555618
Gene 96,Gene 72,0.9587438111918452,0.8790905408337848,0.23210348840272754,0.041934414375534246
Gene 97,Gene 72,0.2820192674089905,5.26238472635665e-5,4.7470019471251845e-4,0.0012588270214939357
Gene 98,Gene 72,0.43970839614561696,0.004423247562270083,0.32711336953137504,0.012102208705443873
Gene 99,Gene 72,0.44521201155458767,0.0386661042495271,0.18288617623264924,0.9989305324056794
Gene 100,Gene 72,0.8233359991548945,0.7081022476790053,0.06304974058626911,0.04994953027547
Gene 74,Gene 73,0.5949808846439502,0.25018379311883443,0.014423307184818768,0.41867665907045115
Gene 75,Gene 73,0.2622997269688576,0.005634465004967559,0.01993834409515971,0.8511304794278969
Gene 76,Gene 73,0.553624962705566,0.2568133403219861,0.7490940582032448,0.06512769767598159
Gene 77,Gene 73,0.7125232034620803,0.4164483006685302,0.4810060356051058,0.4436304304418113
Gene 78,Gene 73,0.24896505933721524,0.0607848665075168,4.2189016813587443e-4,0.4915326139002154
Gene 79,Gene 73,0.4192490563402105,0.32109384042623423,0.05106474200287758,4.3870236471788004e-5
Gene 80,Gene 73,0.6491338672438558,0.9824475782363973,0.5200251860748988,0.030897144212211458
Gene 81,Gene 73,0.20853099200529734,0.011331241735369924,1.4391549700176753e-5,0.018645160222275248
Gene 82,Gene 73,0.30135772380151415,0.006254815986566742,0.07318309682704616,0.253794420020657
Gene 83,Gene 73,0.832080277421648,0.07214941491041493,0.6258289206650527,0.7578657312008148
Gene 84,Gene 73,0.7781007886389808,0.15517298328381157,0.025770843547448186,0.48181186675964405
Gene 85,Gene 73,0.30024815807331606,0.004797510261582261,0.07166820797985607,0.678954519191004
Gene 86,Gene 73,0.8045514429155856,0.9547600781179408,0.7782264056473449,0.5173475676836945
Gene 87,Gene 73,0.6372627822515837,0.15475900885680094,0.010491329701600494,0.5567682453403842
Gene 88,Gene 73,0.922902109786389,0.6909614895540117,0.5396776159063468,6.296980103708272e-4
Gene 89,Gene 73,0.21003105756295692,0.022483588595761272,6.15033164075296e-5,0.3258504604106365
Gene 90,Gene 73,0.34644010117985413,0.21591663576618547,0.0027159117381585496,6.81377226955604e-4
Gene 91,Gene 73,0.257421944339288,0.04398447142743689,4.690191012679534e-6,0.1807317826488839
Gene 92,Gene 73,0.5219346113937617,0.07532519893301837,0.797579402540439,0.9715387650831728
Gene 93,Gene 73,0.3685251081801566,0.13033507349783635,0.07266537084279756,0.13029097005204715
Gene 94,Gene 73,0.49798169674885373,0.10867835807454318,0.734202438586498,0.9189817204204545
Gene 95,Gene 73,0.7942214123897515,0.26564827421867543,0.36448115835213435,0.7478631159762821
Gene 96,Gene 73,0.570997623476593,0.0904346913481644,0.4364470857561682,4.675097309281284e-8
Gene 97,Gene 73,0.4808579313475694,0.04908900945792638,0.00695709371556541,0.02562923099875336
Gene 98,Gene 73,0.935268855706004,0.4857510435300372,0.22009583638373265,0.28056685526420067
Gene 99,Gene 73,0.8688355224479485,0.39877247129751203,0.5805642467771304,0.8608686584067637
Gene 100,Gene 73,0.3936092972282925,0.5325732084591546,0.0018528835028406299,0.009341904245607546
Gene 75,Gene 74,0.8696086270373342,0.4887980128558369,0.7335445299990357,0.537482235412361
Gene 76,Gene 74,0.5402158260058123,0.18645717977441723,0.010933731127086954,0.3264315108094147
Gene 77,Gene 74,0.43753882582599735,0.05900629279808345,0.0017912537181370425,0.11369343638466867
Gene 78,Gene 74,0.6473540723140399,0.5661540402244023,0.1472245454876402,0.007195784888134993
Gene 79,Gene 74,0.9941670680790942,0.8501359581449182,0.16715528509317346,0.05364378131172853
Gene 80,Gene 74,0.8539198027795392,0.6892662539515748,0.5497839982425985,0.9702029854441376
Gene 81,Gene 74,0.5202449213731253,0.16907413565675733,0.02067980441368955,0.756045366576028
Gene 82,Gene 74,0.7481136789142036,0.08589997259219273,0.35591865077276363,0.26349814017139295
Gene 83,Gene 74,0.7650750984155825,0.05636733092236179,0.6871619597879446,5.422180680958455e-5
Gene 84,Gene 74,0.6673559889468315,0.02743992346692603,0.13823623462632773,0.012928211219329633
Gene 85,Gene 74,0.6917066503514682,0.054636766693489935,0.19462394958034324,0.1140945809193219
Gene 86,Gene 74,0.3996983212015006,0.01940084962328248,0.002685459220638453,0.8802348455332936
Gene 87,Gene 74,0.5332404935832644,0.13079474162509364,0.20882495555798664,0.017976671347752493
Gene 88,Gene 74,0.7030367100266068,0.8835331199471641,0.3214115851637398,0.5843208778247808
Gene 89,Gene 74,0.5437738295362651,0.21375330478436227,0.02409164744659953,0.5290382093061283
Gene 90,Gene 74,0.8422656883669515,0.7173851614469489,0.2784433650667628,0.03203519847968295
Gene 91,Gene 74,0.4181464377913402,0.18038908113761098,6.835014557031727e-4,0.28875298786535764
Gene 92,Gene 74,0.7597765672915866,0.9318229187148197,0.11332715733054433,0.11381578079399612
Gene 93,Gene 74,0.7749853963736177,0.2100018172725615,0.08263316771763285,0.00683657954814465
Gene 94,Gene 74,0.5851235350870838,0.3594618084247283,1.1362556554339598e-4,3.276974311003933e-4
Gene 95,Gene 74,0.2210242209676081,8.897113116912436e-6,1.518454173510264e-7,0.005095762884188559
Gene 96,Gene 74,0.4677524529666255,0.0023355323053055876,0.005908431323291774,0.9497387158861113
Gene 97,Gene 74,0.46905965349927703,0.21611162067083933,0.008691499730610008,0.00906954441428276
